Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category
000:01:11.636000,16.4.csv,Audio File 16.mp3,0.874193548,0.392064516,Green,Audio File 16,187.5,29.04353488,153.9634146,0.366666667,0.062879732,276.4004288,71.636,50.30487805,50.30487805,1518.683675,36.66666667,36.66666667,36.66666667,0.66021801,0.66021801,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:01:12.193000,16.4.csv,Audio File 16.mp3,0.903225806,0.446903226,Green,Audio File 16,187.5,29.04353488,170.7317073,0,0.119583777,0,72.193,0,0,-496.2305724,0,0,0,0.05483871,0.05483871,Small Change (0-5%),No Change
000:01:12.405000,16.11.csv,Audio File 16.mp3,0.309516816,-0.127583241,Blue,Audio File 16,187.5,0,187.5,0,0.119583777,0,72.405,0,0,0,0,0,0,-0.574486466,0.574486466,Small Change (0-5%),No Change
000:01:12.577000,16.4.csv,Audio File 16.mp3,0.941935484,0.537225806,Green,Audio File 16,165.4411765,12.7356677,180.1470588,-0.117647059,0.080269361,-128.248974,72.577,-22.05882353,22.05882353,-745.6335698,-11.76470588,11.76470588,11.76470588,0.664809047,0.664809047,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:01:13.271000,16.4.csv,Audio File 16.mp3,0.94516129,0.627548387,Green,Audio File 16,165.4411765,12.7356677,172.7941176,0,0.048133414,0,73.271,0,0,184.7967925,0,0,0,0.090322581,0.090322581,Small Change (0-5%),No Change
000:01:13.320000,16.11.csv,Audio File 16.mp3,0.31790907,0.05914441,Green,Audio File 16,165.4411765,0,165.4411765,0,0.048133414,0,73.32,0,0,0,0,0,0,-0.568403977,0.568403977,Small Change (0-5%),No Change
000:01:13.590000,16.12.csv,Audio File 16.mp3,0.328050662,-0.263469204,Blue,Audio File 16,133.9285714,18.193811,154.9369748,-0.19047619,0.063710488,-116.713352,73.59,-31.51260504,31.51260504,-432.2716741,-19.04761905,19.04761905,19.04761905,-0.322613614,0.322613614,Large Change (>15%),Decrease in Tempo → Decrease in Arousal
000:01:13.967000,16.7.csv,Audio File 16.mp3,0.394609716,-0.353255741,Blue,Audio File 16,133.9285714,18.193811,144.4327731,0,0.081131502,0,73.967,0,0,309.5844881,0,0,0,-0.089786537,0.089786537,Small Change (0-5%),No Change
000:01:14.800000,16.7.csv,Audio File 16.mp3,0.468757022,0.026468341,Green,Audio File 16,165.4411765,18.193811,144.4327731,0.235294118,0.123120612,37.83025815,74.8,31.51260504,31.51260504,45.41447557,23.52941176,23.52941176,23.52941176,0.379724082,0.379724082,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:01:14.895000,16.20.csv,Audio File 16.mp3,0.152597403,0.152597403,Green,Audio File 16,165.4411765,18.193811,154.9369748,0,0.123120612,0,74.895,0,0,-398.2132437,0,0,0,0.126129061,0.126129061,Small Change (0-5%),No Change
000:01:15.122000,16.4.csv,Audio File 16.mp3,0.970967742,0.734,Green,Audio File 16,165.4411765,0,165.4411765,0,0.081131502,0,75.122,0,0,0,0,0,0,0.581402597,0.581402597,Small Change (0-5%),No Change
000:01:15.206000,16.15.csv,Audio File 16.mp3,0.241187384,0.410548635,Green,Audio File 16,165.4411765,0,165.4411765,0,0.039142391,0,75.206,0,0,0,0,0,0,-0.323451365,0.323451365,Small Change (0-5%),No Change
000:01:15.670000,16.20.csv,Audio File 16.mp3,0.185064935,0.279220779,Green,Audio File 16,133.9285714,18.193811,154.9369748,-0.19047619,0.039142391,-67.91509707,75.67,-31.51260504,31.51260504,-146.3687437,-19.04761905,19.04761905,19.04761905,-0.131327856,0.131327856,Large Change (>15%),Decrease in Tempo → Decrease in Arousal
000:01:17.928000,16.19.csv,Audio File 16.mp3,0.292207792,-0.077922078,Blue,Audio File 16,152.027027,15.81422238,150.4655916,0.135135135,0.074176364,8.015259344,77.928,18.0984556,18.0984556,33.62726148,13.51351351,13.51351351,13.51351351,-0.357142857,0.357142857,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:01:18.016000,16.18.csv,Audio File 16.mp3,0.438311688,-0.451298701,Blue,Audio File 16,152.027027,10.44914821,145.9942085,0,0.098033813,0,78.016,0,0,-91.08249254,0,0,0,-0.373376623,0.373376623,Small Change (0-5%),No Change
000:01:18.167000,16.4.csv,Audio File 16.mp3,0.941935484,0.830774194,Green,Audio File 16,152.027027,0,152.027027,0,0.058891422,0,78.167,0,0,0,0,0,0,1.282072895,1.282072895,Small Change (0-5%),No Change
000:01:18.658000,16.19.csv,Audio File 16.mp3,0.321428571,0.126623377,Green,Audio File 16,144.2307692,4.501171537,149.4282744,-0.051282051,0.033898323,-15.87832545,78.658,-7.796257796,7.796257796,-32.33874837,-5.128205128,5.128205128,5.128205128,-0.704150817,0.704150817,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal
000:01:18.796000,16.18.csv,Audio File 16.mp3,0.409090909,-0.282467532,Blue,Audio File 16,144.2307692,4.501171537,146.8295218,0,0.020259463,0,78.796,0,0,115.0603294,0,0,0,-0.409090909,0.409090909,Small Change (0-5%),No Change
000:01:22.552000,16.14.csv,Audio File 16.mp3,0.360196734,-0.276327633,Blue,Audio File 16,125,11.10288979,137.8205128,-0.133333333,0.047112964,-5.120013107,82.552,-19.23076923,19.23076923,-1.363155779,-13.33333333,13.33333333,13.33333333,0.0061399,0.0061399,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:01:22.582000,16.7.csv,Audio File 16.mp3,0.223846223,0.49157417,Green,Audio File 16,125,11.10288979,131.4102564,0,0.065235517,0,82.582,0,0,170.6671036,0,0,0,0.767901803,0.767901803,Small Change (0-5%),No Change
000:01:22.767000,16.9.csv,Audio File 16.mp3,0.072588126,0.574211503,Green,Audio File 16,125,0,125,0,0.055016929,0,82.767,0,0,0,0,0,0,0.082637333,0.082637333,Small Change (0-5%),No Change
000:01:23.453000,16.2.csv,Audio File 16.mp3,0.516317242,-0.285767007,Blue,Audio File 16,125,0,125,0,0.028163428,0,83.453,0,0,0,0,0,0,-0.85997851,0.85997851,Small Change (0-5%),No Change
000:01:23.469000,16.1.csv,Audio File 16.mp3,0.436161561,-0.288902142,Blue,Audio File 16,125,0,125,0,0,0,83.469,0,0,0,0,0,0,-0.003135134,0.003135134,Small Change (0-5%),No Change
000:01:23.733000,16.14.csv,Audio File 16.mp3,0.360196734,-0.134884917,Blue,Audio File 16,181.4516129,32.59235391,143.8172043,0.451612903,0.075541157,213.8318671,83.733,56.4516129,56.4516129,809.9691934,45.16129032,45.16129032,45.16129032,0.154017224,0.154017224,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:01:24.164000,16.1.csv,Audio File 16.mp3,0.496882624,-0.078547032,Blue,Audio File 16,181.4516129,32.59235391,162.6344086,0,0.142342014,0,84.164,0,0,-496.1296219,0,0,0,0.056337885,0.056337885,Small Change (0-5%),No Change
000:01:24.580000,16.2.csv,Audio File 16.mp3,0.56376641,-0.175052282,Blue,Audio File 16,148.0263158,19.29810429,170.3098472,-0.184210526,0.180112593,-80.34927191,84.58,-33.42529711,33.42529711,-193.1472882,-18.42105263,18.42105263,18.42105263,-0.09650525,0.09650525,Large Change (>15%),Decrease in Tempo → Decrease in Arousal
000:01:24.651000,16.4.csv,Audio File 16.mp3,0.935483871,0.950129032,Green,Audio File 16,148.0263158,19.29810429,159.1680815,0,0.144985955,0,84.651,0,0,1131.679886,0,0,0,1.125181314,1.125181314,Small Change (0-5%),No Change
000:01:24.832000,16.1.csv,Audio File 16.mp3,0.531580374,0.103616156,Green,Audio File 16,148.0263158,0,148.0263158,0,0.078185097,0,84.832,0,0,0,0,0,0,-0.846512876,0.846512876,Small Change (0-5%),No Change
000:01:24.950000,16.14.csv,Audio File 16.mp3,0.270187733,0.040846942,Green,Audio File 16,148.0263158,0,148.0263158,0,0.040414519,0,84.95,0,0,0,0,0,0,-0.062769214,0.062769214,Small Change (0-5%),No Change
000:01:25.114000,16.2.csv,Audio File 16.mp3,0.56376641,-0.020403142,Blue,Audio File 16,148.0263158,0,148.0263158,0,0,0,85.114,0,0,0,0,0,0,-0.061250084,0.061250084,Small Change (0-5%),No Change
000:01:25.613000,16.2.csv,Audio File 16.mp3,0.495228723,0.107885349,Green,Audio File 16,181.4516129,19.29810429,159.1680815,0.225806452,0.040414519,66.98456335,85.613,33.42529711,33.42529711,134.2376019,22.58064516,22.58064516,22.58064516,0.128288491,0.128288491,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:01:25.783000,16.14.csv,Audio File 16.mp3,0.210181732,0.225151087,Green,Audio File 16,181.4516129,19.29810429,170.3098472,0,0.078185097,0,85.783,0,0,-394.0268433,0,0,0,0.117265738,0.117265738,Small Change (0-5%),No Change
000:01:26.614000,16.2.csv,Audio File 16.mp3,0.472382827,0.259019735,Green,Audio File 16,130.8139535,29.23566629,164.5723931,-0.279069767,0.137400509,-60.93581157,86.614,-50.63765941,50.63765941,-73.3282931,-27.90697674,27.90697674,27.90697674,0.033868649,0.033868649,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:01:26.751000,16.9.csv,Audio File 16.mp3,0.023886827,0.664656772,Green,Audio File 16,130.8139535,29.23566629,147.6931733,0,0.162968878,0,86.751,0,0,444.7869458,0,0,0,0.405637036,0.405637036,Small Change (0-5%),No Change
000:01:27.135000,16.6.csv,Audio File 16.mp3,0.436681223,-0.325393675,Blue,Audio File 16,130.8139535,0,130.8139535,0,0.1251983,0,87.135,0,0,0,0,0,0,-0.990050447,0.990050447,Small Change (0-5%),No Change
000:01:27.285000,16.9.csv,Audio File 16.mp3,0.026205937,0.766697588,Green,Audio File 16,130.8139535,0,130.8139535,0,0.065982888,0,87.285,0,0,0,0,0,0,1.092091263,1.092091263,Small Change (0-5%),No Change
000:01:27.565000,16.6.csv,Audio File 16.mp3,0.413996484,0.047014121,Green,Audio File 16,140.625,5.664410345,134.0843023,0.075,0.014081714,35.03945183,87.565,9.811046512,9.811046512,125.1408994,7.5,7.5,7.5,-0.719683467,0.719683467,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:01:28.015000,16.6.csv,Audio File 16.mp3,0.304353579,0.181232159,Green,Audio File 16,140.625,5.664410345,137.3546512,0,0.027828149,0,88.015,0,0,-77.8654485,0,0,0,0.134218038,0.134218038,Small Change (0-5%),No Change
000:01:28.532000,16.6.csv,Audio File 16.mp3,0.228737783,0.27008072,Green,Audio File 16,130.8139535,5.664410345,137.3546512,-0.069767442,0.041574584,-18.97687913,88.532,-9.811046512,9.811046512,-36.70576235,-6.976744186,6.976744186,6.976744186,0.08884856,0.08884856,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:01:33.321000,16.3.csv,Audio File 16.mp3,0.495252347,0.071775961,Green,Audio File 16,102.2727273,19.92383435,124.5705603,-0.218181818,0.080806254,-5.959746547,93.321,-28.54122622,28.54122622,2.718131674,-21.81818182,21.81818182,21.81818182,-0.198304759,0.198304759,Large Change (>15%),Decrease in Tempo → Decrease in Arousal
000:01:33.698000,16.2.csv,Audio File 16.mp3,0.48116971,0.376763967,Green,Audio File 16,119.6808511,14.38512158,117.5891773,0.170212766,0.107837726,46.17539467,93.698,17.40812379,17.40812379,138.2894993,17.0212766,17.0212766,17.0212766,0.304988006,0.304988006,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:01:34.641000,16.4.csv,Audio File 16.mp3,0.832258065,-0.459548387,Blue,Audio File 16,130.8139535,14.38512158,117.5891773,0.093023256,0.134869198,11.80604711,94.641,11.13310242,11.13310242,-36.44681608,9.302325581,9.302325581,9.302325581,-0.836312354,0.836312354,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:01:35.520000,16.3.csv,Audio File 16.mp3,0.566511678,-0.079650117,Blue,Audio File 16,137.195122,8.863924688,129.2299755,0.048780488,0.104419252,7.259577318,95.52,6.381168463,6.381168463,-5.172320582,4.87804878,4.87804878,4.87804878,0.37989827,0.37989827,Small Change (0-5%),Increase in Tempo → Increase in Arousal
000:01:36.237000,16.5.csv,Audio File 16.mp3,0.329032258,0.175935484,Green,Audio File 16,137.195122,3.68416933,135.0680658,0,0.072733475,0,96.237,0,0,-10.1249335,0,0,0,0.255585601,0.255585601,Small Change (0-5%),No Change
000:01:36.784000,16.18.csv,Audio File 16.mp3,0.37987013,-0.084415584,Blue,Audio File 16,175.78125,22.27771142,150.0571646,0.28125,0.081442734,70.54136755,96.784,38.58612805,38.58612805,128.9604526,28.125,28.125,28.125,-0.260351068,0.260351068,Large Change (>15%),Increase in Tempo → Decrease in Arousal
000:01:36.925000,16.18.csv,Audio File 16.mp3,0.37987013,-0.084415584,Blue,Audio File 16,175.78125,22.27771142,162.9192073,0,0.104159581,0,96.925,0,0,-500.2933869,0,0,0,0,0,Small Change (0-5%),No Change
000:01:37.989000,16.12.csv,Audio File 16.mp3,0.323764519,0.107282157,Green,Audio File 16,122.2826087,30.88745496,157.9483696,-0.304347826,0.160252158,-50.28067792,97.989,-53.4986413,53.4986413,-47.25627624,-30.43478261,30.43478261,30.43478261,0.191697741,0.191697741,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:01:38.200000,16.8.csv,Audio File 16.mp3,0.166500167,0.534687535,Green,Audio File 16,122.2826087,30.88745496,140.1154891,0,0.184245936,0,98.2,0,0,238.2970517,0,0,0,0.427405378,0.427405378,Small Change (0-5%),No Change
000:01:38.238000,16.18.csv,Audio File 16.mp3,0.428571429,0.11038961,Green,Audio File 16,122.2826087,0,122.2826087,0,0.138665651,0,98.238,0,0,0,0,0,0,-0.424297924,0.424297924,Small Change (0-5%),No Change
000:01:38.499000,16.5.csv,Audio File 16.mp3,0.316129032,0.385612903,Green,Audio File 16,122.2826087,0,122.2826087,0,0.073480943,0,98.499,0,0,0,0,0,0,0.275223293,0.275223293,Small Change (0-5%),No Change
000:01:38.681000,16.7.csv,Audio File 16.mp3,0.264290208,0.727497416,Green,Audio File 16,160.7142857,22.18853907,135.0931677,0.314285714,0.054748732,211.1630605,98.681,38.43167702,38.43167702,1160.236596,31.42857143,31.42857143,31.42857143,0.341884513,0.341884513,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:01:38.822000,16.4.csv,Audio File 16.mp3,0.809677419,-0.198258065,Blue,Audio File 16,160.7142857,22.18853907,147.9037267,0,0.104755449,0,98.822,0,0,-1497.610358,0,0,0,-0.925755481,0.925755481,Small Change (0-5%),No Change
000:01:38.938000,16.3.csv,Audio File 16.mp3,0.427555983,0.205387205,Green,Audio File 16,160.7142857,0,160.7142857,0,0.104755449,0,98.938,0,0,0,0,0,0,0.40364527,0.40364527,Small Change (0-5%),No Change
000:01:39.009000,16.19.csv,Audio File 16.mp3,0.350649351,0.366883117,Green,Audio File 16,160.7142857,0,160.7142857,0,0.050006716,0,99.009,0,0,0,0,0,0,0.161495911,0.161495911,Small Change (0-5%),No Change
000:01:39.114000,16.6.csv,Audio File 16.mp3,0.236299363,0.544187981,Green,Audio File 16,160.7142857,0,160.7142857,0,0,0,99.114,0,0,0,0,0,0,0.177304864,0.177304864,Small Change (0-5%),No Change
000:01:39.321000,16.12.csv,Audio File 16.mp3,0.29590459,0.210149586,Green,Audio File 16,160.7142857,0,160.7142857,0,0,0,99.321,0,0,0,0,0,0,-0.334038394,0.334038394,Small Change (0-5%),No Change
000:01:39.467000,16.8.csv,Audio File 16.mp3,0.138750139,0.632737633,Green,Audio File 16,160.7142857,0,160.7142857,0,0,0,99.467,0,0,0,0,0,0,0.422588046,0.422588046,Small Change (0-5%),No Change
000:01:39.575000,16.4.csv,Audio File 16.mp3,0.858064516,-0.027290323,Blue,Audio File 16,127.8409091,18.97945284,149.7564935,-0.204545455,0.042245142,-304.3831169,99.575,-32.87337662,32.87337662,-2818.362193,-20.45454545,20.45454545,20.45454545,-0.660027955,0.660027955,Large Change (>15%),Decrease in Tempo → Decrease in Arousal
000:01:39.583000,16.10.csv,Audio File 16.mp3,0.270572745,-0.330678078,Blue,Audio File 16,127.8409091,18.97945284,138.7987013,0,0.087825426,0,99.583,0,0,38047.88961,0,0,0,-0.303387755,0.303387755,Small Change (0-5%),No Change
000:01:39.719000,16.3.csv,Audio File 16.mp3,0.366985552,0.429854097,Green,Audio File 16,127.8409091,0,127.8409091,0,0.087825426,0,99.719,0,0,0,0,0,0,0.760532174,0.760532174,Small Change (0-5%),No Change
000:01:39.821000,16.5.csv,Audio File 16.mp3,0.306451613,0.534,Green,Audio File 16,127.8409091,0,127.8409091,0,0.045580284,0,99.821,0,0,0,0,0,0,0.104145903,0.104145903,Small Change (0-5%),No Change
000:01:39.853000,16.16.csv,Audio File 16.mp3,0.283054732,0.235366467,Green,Audio File 16,127.8409091,0,127.8409091,0,0,0,99.853,0,0,0,0,0,0,-0.298633533,0.298633533,Small Change (0-5%),No Change
000:01:39.963000,16.17.csv,Audio File 16.mp3,0.305194805,-0.003246753,Blue,Audio File 16,127.8409091,0,127.8409091,0,0,0,99.963,0,0,0,0,0,0,-0.238613221,0.238613221,Small Change (0-5%),No Change
000:01:40.010000,16.16.csv,Audio File 16.mp3,0.283054732,0.235366467,Green,Audio File 16,127.8409091,0,127.8409091,0,0,0,100.01,0,0,0,0,0,0,0.238613221,0.238613221,Small Change (0-5%),No Change
000:01:40.265000,16.10.csv,Audio File 16.mp3,0.303489138,0.011652403,Green,Audio File 16,127.8409091,0,127.8409091,0,0,0,100.265,0,0,0,0,0,0,-0.223714064,0.223714064,Small Change (0-5%),No Change
000:01:40.309000,16.4.csv,Audio File 16.mp3,0.912903226,0.18883871,Green,Audio File 16,127.8409091,0,127.8409091,0,0,0,100.309,0,0,0,0,0,0,0.177186307,0.177186307,Small Change (0-5%),No Change
000:01:40.435000,16.5.csv,Audio File 16.mp3,0.283870968,0.624322581,Green,Audio File 16,127.8409091,0,127.8409091,0,0,0,100.435,0,0,0,0,0,0,0.435483871,0.435483871,Small Change (0-5%),No Change
000:01:40.631000,16.16.csv,Audio File 16.mp3,0.285290993,0.344943255,Green,Audio File 16,130.8139535,1.716487983,128.8319239,0.023255814,0.004441156,15.16859386,100.631,2.973044397,2.973044397,77.39078502,2.325581395,2.325581395,2.325581395,-0.279379326,0.279379326,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:01:40.679000,16.8.csv,Audio File 16.mp3,0.140600141,0.717837718,Green,Audio File 16,130.8139535,1.716487983,129.8229387,0,0.00884841,0,100.679,0,0,-316.0123722,0,0,0,0.372894463,0.372894463,Small Change (0-5%),No Change
000:01:41.149000,16.10.csv,Audio File 16.mp3,0.263989467,0.191595348,Green,Audio File 16,130.8139535,0,130.8139535,0,0.00884841,0,101.149,0,0,0,0,0,0,-0.52624237,0.52624237,Small Change (0-5%),No Change
000:01:41.288000,16.3.csv,Audio File 16.mp3,0.279692872,0.599095007,Green,Audio File 16,130.8139535,0,130.8139535,0,0.004407254,0,101.288,0,0,0,0,0,0,0.407499659,0.407499659,Small Change (0-5%),No Change
000:01:41.451000,16.4.csv,Audio File 16.mp3,0.880645161,0.459806452,Green,Audio File 16,130.8139535,0,130.8139535,0,0,0,101.451,0,0,0,0,0,0,-0.139288555,0.139288555,Small Change (0-5%),No Change
000:01:41.633000,16.1.csv,Audio File 16.mp3,0.587964218,0.294453782,Green,Audio File 16,156.25,14.6855083,139.2926357,0.194444444,0.03514306,139.7584973,101.633,25.43604651,25.43604651,767.9038314,19.44444444,19.44444444,19.44444444,-0.16535267,0.16535267,Large Change (>15%),Increase in Tempo → Decrease in Arousal
000:01:41.682000,16.10.csv,Audio File 16.mp3,0.263989467,0.446148782,Green,Audio File 16,156.25,14.6855083,147.7713178,0,0.068269715,0,101.682,0,0,-2852.214231,0,0,0,0.151695001,0.151695001,Small Change (0-5%),No Change
000:01:42.223000,16.4.csv,Audio File 16.mp3,0.887096774,0.624322581,Green,Audio File 16,156.25,0,156.25,0,0.068269715,0,102.223,0,0,0,0,0,0,0.178173799,0.178173799,Small Change (0-5%),No Change
000:01:43.428000,16.4.csv,Audio File 16.mp3,0.925806452,0.763032258,Green,Audio File 16,170.4545455,8.200998142,160.9848485,0.090909091,0.050107545,11.78800453,103.428,14.20454545,14.20454545,9.782576371,9.090909091,9.090909091,9.090909091,0.138709677,0.138709677,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal
000:01:43.452000,16.3.csv,Audio File 16.mp3,0.707248855,0.714891419,Green,Audio File 16,170.4545455,8.200998142,165.719697,0,0.033476612,0,103.452,0,0,-491.1668553,0,0,0,-0.048140839,0.048140839,Small Change (0-5%),No Change
000:01:43.507000,16.9.csv,Audio File 16.mp3,0.081864564,0.84554731,Green,Audio File 16,160.7142857,5.623541583,167.2077922,-0.057142857,0.044687297,-177.0956316,103.507,-9.74025974,9.74025974,-3219.920575,-5.714285714,5.714285714,5.714285714,0.130655891,0.130655891,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:01:45.174000,16.18.csv,Audio File 16.mp3,0.428571429,0.347402597,Green,Audio File 16,137.195122,17.09879614,156.1213177,-0.146341463,0.064213905,-14.10867652,105.174,-23.51916376,23.51916376,97.77261855,-14.63414634,14.63414634,14.63414634,-0.498144712,0.498144712,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal
000:01:45.477000,16.4.csv,Audio File 16.mp3,0.864516129,0.78883871,Green,Audio File 16,137.195122,13.57879553,145.0348432,0,0.078926306,0,105.477,0,0,46.56328885,0,0,0,0.441436112,0.441436112,Small Change (0-5%),No Change
000:01:45.929000,16.4.csv,Audio File 16.mp3,0.880645161,0.853354839,Green,Audio File 16,127.8409091,5.400657313,134.077051,-0.068181818,0.081142371,-20.6951612,105.929,-9.35421286,9.35421286,-45.78575486,-6.818181818,6.818181818,6.818181818,0.064516129,0.064516129,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:01:46.732000,16.4.csv,Audio File 16.mp3,0.916129032,0.885612903,Green,Audio File 16,127.8409091,5.400657313,130.95898,0,0.058381308,0,106.732,0,0,25.77230535,0,0,0,0.032258065,0.032258065,Small Change (0-5%),No Change
000:01:46.898000,16.2.csv,Audio File 16.mp3,0.482927086,0.501537705,Green,Audio File 16,127.8409091,0,127.8409091,0,0.027173185,0,106.898,0,0,0,0,0,0,-0.384075199,0.384075199,Small Change (0-5%),No Change
000:01:47.604000,16.3.csv,Audio File 16.mp3,0.709030339,0.816435965,Green,Audio File 16,122.2826087,3.209086229,125.9881423,-0.043478261,0.02223688,-7.872946735,107.604,-5.558300395,5.558300395,-11.15148263,-4.347826087,4.347826087,4.347826087,0.31489826,0.31489826,Small Change (0-5%),Decrease in Tempo → Increase in Arousal
000:01:48.400000,16.4.csv,Audio File 16.mp3,0.635483871,-0.385354839,Blue,Audio File 16,122.2826087,3.209086229,124.1353755,0,0.017107613,0,108.4,0,0,9.890636602,0,0,0,-1.201790803,1.201790803,Small Change (0-5%),No Change
000:01:49.106000,16.4.csv,Audio File 16.mp3,0.593548387,-0.533741935,Blue,Audio File 16,130.8139535,4.925574213,125.1263903,0.069767442,0.03022921,12.08405778,109.106,8.531344793,8.531344793,17.11622915,6.976744186,6.976744186,6.976744186,-0.148387097,0.148387097,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:01:49.435000,16.5.csv,Audio File 16.mp3,0.393548387,0.440451613,Green,Audio File 16,130.8139535,4.925574213,127.9701719,0,0.034568771,0,109.435,0,0,-36.72965891,0,0,0,0.974193548,0.974193548,Small Change (0-5%),No Change
000:01:49.816000,16.5.csv,Audio File 16.mp3,0.429032258,0.321096774,Green,Audio File 16,122.2826087,4.925574213,127.9701719,-0.065217391,0.038781609,-22.39198108,109.816,-8.531344793,8.531344793,-58.77160389,-6.52173913,6.52173913,6.52173913,-0.119354839,0.119354839,Moderate Change (5-15%),Decrease in Tempo → Decrease in Arousal
000:01:50.444000,16.20.csv,Audio File 16.mp3,0.165584416,0.399350649,Green,Audio File 16,122.2826087,4.925574213,125.1263903,0,0.038781609,0,110.444,0,0,35.65602083,0,0,0,0.078253875,0.078253875,Small Change (0-5%),No Change
000:01:50.672000,16.4.csv,Audio File 16.mp3,0.635483871,-0.278903226,Blue,Audio File 16,127.8409091,3.209086229,124.1353755,0.045454545,0.034568771,24.37851051,110.672,5.558300395,5.558300395,106.9232917,4.545454545,4.545454545,4.545454545,-0.678253875,0.678253875,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:01:51.026000,16.20.csv,Audio File 16.mp3,0.181818182,0.506493506,Green,Audio File 16,127.8409091,3.209086229,125.9881423,0,0.03022921,0,111.026,0,0,-68.86584889,0,0,0,0.785396732,0.785396732,Small Change (0-5%),No Change
