Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category
000:01:51.641000,16.13.csv,Audio File 16.mp3,0.272818205,0.250862716,Green,Audio File 16,122.2826087,3.209086229,125.9881423,-0.043478261,0.025598058,-9.037886822,111.641,-5.558300395,5.558300395,-14.69575093,-4.347826087,4.347826087,4.347826087,-0.255630791,0.255630791,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:01:51.659000,16.12.csv,Audio File 16.mp3,0.261615447,0.375166088,Green,Audio File 16,122.2826087,3.209086229,124.1353755,0,0.025598058,0,111.659,0,0,502.1048234,0,0,0,0.124303372,0.124303372,Small Change (0-5%),No Change
000:01:52.056000,16.4.csv,Audio File 16.mp3,0.7,-0.162774194,Blue,Audio File 16,122.2826087,0,122.2826087,0,0.017107613,0,112.056,0,0,0,0,0,0,-0.537940282,0.537940282,Small Change (0-5%),No Change
000:01:55.203000,16.3.csv,Audio File 16.mp3,0.732189621,0.848502663,Green,Audio File 16,122.2826087,0,122.2826087,0,0.008617168,0,115.203,0,0,0,0,0,0,1.011276857,1.011276857,Small Change (0-5%),No Change
000:01:58.200000,16.6.csv,Audio File 16.mp3,0.404544509,0.485585739,Green,Audio File 16,125,1.568886601,123.1884058,0.022222222,0.004245223,0.906703805,118.2,2.717391304,2.717391304,0.302537139,2.222222222,2.222222222,2.222222222,-0.362916924,0.362916924,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:01:59.530000,16.5.csv,Audio File 16.mp3,0.45483871,0.408193548,Green,Audio File 16,208.3333333,48.91583907,151.8719807,0.666666667,0.111607223,62.6566416,119.53,83.33333333,83.33333333,46.42852466,66.66666667,66.66666667,66.66666667,-0.07739219,0.07739219,Large Change (>15%),Increase in Tempo → Decrease in Arousal
000:02:01.261000,16.15.csv,Audio File 16.mp3,0.267691492,0.521865889,Green,Audio File 16,125,48.11252243,152.7777778,-0.4,0.216579999,-48.14172925,121.261,-83.33333333,83.33333333,-64.00830205,-40,40,40,0.113672341,0.113672341,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:02:02.657000,16.19.csv,Audio File 16.mp3,0.327922078,0.461038961,Green,Audio File 16,122.2826087,48.91583907,151.8719807,-0.02173913,0.319696778,-1.946555376,122.657,-2.717391304,2.717391304,33.09109876,-2.173913043,2.173913043,2.173913043,-0.060826928,0.060826928,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:02:05.993000,16.4.csv,Audio File 16.mp3,0.635483871,0.224322581,Green,Audio File 16,117.1875,3.966095989,121.4900362,-0.041666667,0.223216591,-1.52731076,125.993,-5.095108696,5.095108696,0.125672846,-4.166666667,4.166666667,4.166666667,-0.23671638,0.23671638,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:02:06.070000,16.3.csv,Audio File 16.mp3,0.794541535,0.898384195,Green,Audio File 16,117.1875,2.941662377,118.8858696,0,0.126491676,0,126.07,0,0,19.83520468,0,0,0,0.674061614,0.674061614,Small Change (0-5%),No Change
000:02:07.124000,16.4.csv,Audio File 16.mp3,0.7,0.343677419,Green,Audio File 16,122.2826087,2.941662377,118.8858696,0.043478261,0.027377536,4.834068971,127.124,5.095108696,5.095108696,4.586403198,4.347826087,4.347826087,4.347826087,-0.554706775,0.554706775,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:02:08.654000,16.3.csv,Audio File 16.mp3,0.817700818,0.958954626,Green,Audio File 16,127.8409091,5.328382512,122.4370059,0.045454545,0.031002182,3.632876075,128.654,5.558300395,5.558300395,-0.785093396,4.545454545,4.545454545,4.545454545,0.615277206,0.615277206,Small Change (0-5%),Increase in Tempo → Increase in Arousal
000:02:08.857000,16.12.csv,Audio File 16.mp3,0.26590159,0.542325661,Green,Audio File 16,127.8409091,3.209086229,125.9881423,0,0.031244766,0,128.857,0,0,-17.89594126,0,0,0,-0.416628964,0.416628964,Small Change (0-5%),No Change
000:02:10.022000,16.5.csv,Audio File 16.mp3,0.438709677,0.611419355,Green,Audio File 16,127.8409091,0,127.8409091,0,0.022996905,0,130.022,0,0,0,0,0,0,0.069093694,0.069093694,Small Change (0-5%),No Change
000:02:11.602000,16.4.csv,Audio File 16.mp3,0.758064516,0.434,Green,Audio File 16,125,1.640199628,126.8939394,-0.022222222,0.012799029,-1.798043728,131.602,-2.840909091,2.840909091,-1.13800236,-2.222222222,2.222222222,2.222222222,-0.177419355,0.177419355,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:02:12.400000,16.6.csv,Audio File 16.mp3,0.402654114,0.209588083,Green,Audio File 16,125,1.640199628,125.9469697,0,0.008649564,0,132.4,0,0,2.25318763,0,0,0,-0.224411917,0.224411917,Small Change (0-5%),No Change
000:02:17.137000,16.4.csv,Audio File 16.mp3,0.638709677,0.459806452,Green,Audio File 16,152.027027,15.60406133,134.009009,0.216216216,0.047463027,5.705515522,137.137,27.02702703,27.02702703,1.204457573,21.62162162,21.62162162,21.62162162,0.250218369,0.250218369,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:02:18.866000,16.1.csv,Audio File 16.mp3,0.626999187,0.463605313,Green,Audio File 16,122.2826087,16.44472979,133.1032119,-0.195652174,0.084337345,-17.20324947,138.866,-29.74441833,29.74441833,-13.24971949,-19.56521739,19.56521739,19.56521739,0.003798861,0.003798861,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:02:19.057000,16.4.csv,Audio File 16.mp3,0.719354839,0.595290323,Green,Audio File 16,122.2826087,17.17294793,132.1974148,0,0.123297636,0,139.057,0,0,90.06936895,0,0,0,0.131685009,0.131685009,Small Change (0-5%),No Change
000:02:19.605000,16.4.csv,Audio File 16.mp3,0.790322581,0.637225806,Green,Audio File 16,144.2307692,12.67177639,129.5986622,0.179487179,0.117076527,40.05138784,139.605,21.94816054,21.94816054,73.08647416,17.94871795,17.94871795,17.94871795,0.041935484,0.041935484,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:02:20.651000,16.4.csv,Audio File 16.mp3,0.929032258,0.443677419,Green,Audio File 16,187.5,33.18447481,151.3377926,0.3,0.148985027,41.36637741,140.651,43.26923077,43.26923077,1.257160201,30,30,30,-0.193548387,0.193548387,Large Change (>15%),Increase in Tempo → Decrease in Arousal
000:02:20.753000,16.3.csv,Audio File 16.mp3,0.484563448,0.960736109,Green,Audio File 16,187.5,24.98150203,173.0769231,0,0.153796279,0,140.753,0,0,-405.5527197,0,0,0,0.51705869,0.51705869,Small Change (0-5%),No Change
000:02:21.179000,16.4.csv,Audio File 16.mp3,0.958064516,0.521096774,Green,Audio File 16,187.5,0,187.5,0,0.121203926,0,141.179,0,0,0,0,0,0,-0.439639335,0.439639335,Small Change (0-5%),No Change
000:02:22.230000,16.4.csv,Audio File 16.mp3,0.964516129,0.575935484,Green,Audio File 16,122.2826087,37.65327843,165.7608696,-0.347826087,0.123830591,-62.05270343,142.23,-65.2173913,65.2173913,-59.04158271,-34.7826087,34.7826087,34.7826087,0.05483871,0.05483871,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:02:23.187000,16.17.csv,Audio File 16.mp3,0.318181818,0.25974026,Green,Audio File 16,170.4545455,33.82403273,160.0790514,0.393939394,0.146150005,50.33640205,143.187,48.17193676,48.17193676,117.4389817,39.39393939,39.39393939,39.39393939,-0.316195224,0.316195224,Large Change (>15%),Increase in Tempo → Decrease in Arousal
000:02:23.539000,16.3.csv,Audio File 16.mp3,0.529100529,0.948265726,Green,Audio File 16,127.8409091,26.35448159,140.1926877,-0.25,0.208812525,-121.0614669,143.539,-42.61363636,42.61363636,-486.9257642,-25,25,25,0.688525466,0.688525466,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:02:24.937000,16.16.csv,Audio File 16.mp3,0.256219601,0.505954045,Green,Audio File 16,130.8139535,23.79123623,143.0364693,0.023255814,0.188537745,2.1266412,144.937,2.973044397,2.973044397,88.1173878,2.325581395,2.325581395,2.325581395,-0.442311681,0.442311681,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:02:25.035000,16.3.csv,Audio File 16.mp3,0.504159763,0.889476778,Green,Audio File 16,130.8139535,1.716487983,129.8229387,0,0.122513062,0,145.035,0,0,-21.70042041,0,0,0,0.383522734,0.383522734,Small Change (0-5%),No Change
000:02:25.504000,16.3.csv,Audio File 16.mp3,0.505941247,0.803965582,Green,Audio File 16,148.0263158,9.937562008,136.5514076,0.131578947,0.084108956,36.70013284,145.504,17.2123623,17.2123623,78.25188238,13.15789474,13.15789474,13.15789474,-0.085511197,0.085511197,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:02:25.766000,16.2.csv,Audio File 16.mp3,0.460699131,0.65407153,Green,Audio File 16,148.0263158,9.937562008,142.2888617,0,0.051945921,0,145.766,0,0,-140.0768429,0,0,0,-0.149894052,0.149894052,Small Change (0-5%),No Change
000:02:29.420000,16.9.csv,Audio File 16.mp3,0.095779221,0.625231911,Green,Audio File 16,165.4411765,10.0544745,153.8312693,0.117647059,0.06932547,4.765971724,149.42,17.41486068,17.41486068,1.30431629,11.76470588,11.76470588,11.76470588,-0.028839619,0.028839619,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:02:32.273000,16.12.csv,Audio File 16.mp3,0.253043161,0.647336162,Green,Audio File 16,156.25,8.71190832,156.5724974,-0.055555556,0.063614179,-3.22158306,152.273,-9.191176471,9.191176471,-2.799703745,-5.555555556,5.555555556,5.555555556,0.022104251,0.022104251,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:02:32.312000,16.19.csv,Audio File 16.mp3,0.337662338,0.512987013,Green,Audio File 16,156.25,5.306528209,159.3137255,0,0.051436816,0,152.312,0,0,82.60469385,0,0,0,-0.134349149,0.134349149,Small Change (0-5%),No Change
000:02:33.002000,16.6.csv,Audio File 16.mp3,0.272216866,0.591447853,Green,Audio File 16,119.6808511,21.11320798,144.0602837,-0.234042553,0.078502728,-52.99876657,153.002,-36.56914894,36.56914894,-76.80980663,-23.40425532,23.40425532,23.40425532,0.07846084,0.07846084,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:02:36.960000,16.15.csv,Audio File 16.mp3,0.246488206,0.463556851,Green,Audio File 16,122.2826087,20.40365763,132.7378199,0.02173913,0.111193596,0.657341494,156.96,2.601757632,2.601757632,13.55636889,2.173913043,2.173913043,2.173913043,-0.127891002,0.127891002,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:02:39.351000,16.7.csv,Audio File 16.mp3,0.194636678,0.534265043,Green,Audio File 16,127.8409091,4.168340858,123.268123,0.045454545,0.111362452,2.324676033,159.351,5.558300395,5.558300395,0.697337741,4.545454545,4.545454545,4.545454545,0.070708192,0.070708192,Small Change (0-5%),Increase in Tempo → Increase in Arousal
000:02:41.398000,16.8.csv,Audio File 16.mp3,0.166500167,0.64013764,Green,Audio File 16,127.8409091,3.209086229,125.9881423,0,0.071000182,0,161.398,0,0,-1.135650236,0,0,0,0.105872597,0.105872597,Small Change (0-5%),No Change
000:02:41.913000,16.8.csv,Audio File 16.mp3,0.168350168,0.510637511,Green,Audio File 16,125,1.640199628,126.8939394,-0.022222222,0.024070775,-5.516328332,161.913,-2.840909091,2.840909091,-10.71131715,-2.222222222,2.222222222,2.222222222,-0.12950013,0.12950013,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:02:42.415000,16.7.csv,Audio File 16.mp3,0.194636678,0.334292006,Green,Audio File 16,125,1.640199628,125.9469697,0,0.017140009,0,162.415,0,0,10.98870186,0,0,0,-0.176345505,0.176345505,Small Change (0-5%),No Change
000:02:42.771000,16.10.csv,Audio File 16.mp3,0.270572745,0.41323239,Green,Audio File 16,122.2826087,1.568886601,124.0942029,-0.02173913,0.012863799,-7.633121641,162.771,-2.717391304,2.717391304,-21.44135293,-2.173913043,2.173913043,2.173913043,0.078940384,0.078940384,Small Change (0-5%),Decrease in Tempo → Increase in Arousal
000:02:43.182000,16.10.csv,Audio File 16.mp3,0.270572745,0.345205179,Green,Audio File 16,122.2826087,1.568886601,123.1884058,0,0.012800438,0,163.182,0,0,18.57207212,0,0,0,-0.068027211,0.068027211,Small Change (0-5%),No Change
000:02:43.581000,16.10.csv,Audio File 16.mp3,0.270572745,0.187206496,Green,Audio File 16,119.6808511,1.502125469,121.4153562,-0.021276596,0.012583389,-6.520695819,163.581,-2.601757632,2.601757632,-16.34259604,-2.127659574,2.127659574,2.127659574,-0.157998683,0.157998683,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:02:44.295000,16.10.csv,Audio File 16.mp3,0.294711433,0.020430108,Green,Audio File 16,119.6808511,1.502125469,120.5481036,0,0.012522752,0,164.295,0,0,9.132627198,0,0,0,-0.166776388,0.166776388,Small Change (0-5%),No Change
000:02:44.538000,16.4.csv,Audio File 16.mp3,0.806451613,-0.175677419,Blue,Audio File 16,127.8409091,4.711211699,122.4008704,0.068181818,0.021107536,33.58048571,164.538,8.160058027,8.160058027,138.1912992,6.818181818,6.818181818,6.818181818,-0.196107527,0.196107527,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:02:45.481000,16.4.csv,Audio File 16.mp3,0.816129032,-0.356322581,Blue,Audio File 16,127.8409091,4.711211699,125.1208897,0,0.029534698,0,165.481,0,0,-35.61027116,0,0,0,-0.180645161,0.180645161,Small Change (0-5%),No Change
000:02:45.614000,16.8.csv,Audio File 16.mp3,0.177600178,0.416287416,Green,Audio File 16,130.8139535,1.716487983,128.8319239,0.023255814,0.029822255,22.35371727,165.614,2.973044397,2.973044397,168.0730622,2.325581395,2.325581395,2.325581395,0.772609997,0.772609997,Small Change (0-5%),Increase in Tempo → Increase in Arousal
000:02:45.767000,16.8.csv,Audio File 16.mp3,0.177600178,0.416287416,Green,Audio File 16,130.8139535,1.716487983,129.8229387,0,0.021399503,0,165.767,0,0,-146.1027273,0,0,0,0,0,Small Change (0-5%),No Change
000:02:47.857000,16.12.csv,Audio File 16.mp3,0.259472376,0.454459732,Green,Audio File 16,119.6808511,6.427699682,127.1029193,-0.085106383,0.025705352,-5.326843265,167.857,-11.13310242,11.13310242,-2.548728835,-8.510638298,8.510638298,8.510638298,0.038172315,0.038172315,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:02:48.288000,16.12.csv,Audio File 16.mp3,0.259472376,0.283014016,Green,Audio File 16,119.6808511,6.427699682,123.3918852,0,0.038628114,0,168.288,0,0,12.35926512,0,0,0,-0.171445716,0.171445716,Small Change (0-5%),No Change
000:02:48.739000,16.12.csv,Audio File 16.mp3,0.259472376,0.158715872,Green,Audio File 16,127.8409091,4.711211699,122.4008704,0.068181818,0.047050866,18.09325505,168.739,8.160058027,8.160058027,40.11808215,6.818181818,6.818181818,6.818181818,-0.124298144,0.124298144,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:02:48.767000,16.2.csv,Audio File 16.mp3,0.425797682,0.303220118,Green,Audio File 16,127.8409091,4.711211699,125.1208897,0,0.042745017,0,168.767,0,0,-646.1876803,0,0,0,0.144504246,0.144504246,Small Change (0-5%),No Change
000:02:49.456000,16.12.csv,Audio File 16.mp3,0.283046162,0.02370237,Green,Audio File 16,127.8409091,0,127.8409091,0,0.025381099,0,169.456,0,0,0,0,0,0,-0.279517748,0.279517748,Small Change (0-5%),No Change
000:02:49.471000,16.3.csv,Audio File 16.mp3,0.188837226,-0.133094615,Blue,Audio File 16,127.8409091,0,127.8409091,0,0.012551093,0,169.471,0,0,0,0,0,0,-0.156796985,0.156796985,Small Change (0-5%),No Change
000:02:49.599000,16.2.csv,Audio File 16.mp3,0.453351458,0.154429729,Green,Audio File 16,122.2826087,3.209086229,125.9881423,-0.043478261,0.008490445,-43.42422184,169.599,-5.558300395,5.558300395,-339.2517331,-4.347826087,4.347826087,4.347826087,0.287524343,0.287524343,Small Change (0-5%),Decrease in Tempo → Increase in Arousal
000:02:49.965000,16.1.csv,Audio File 16.mp3,0.590132827,0.311802657,Green,Audio File 16,122.2826087,3.209086229,124.1353755,0,0.017107613,0,169.965,0,0,118.6454149,0,0,0,0.157372928,0.157372928,Small Change (0-5%),No Change
000:02:50.249000,16.2.csv,Audio File 16.mp3,0.48457907,-0.003545252,Blue,Audio File 16,122.2826087,0,122.2826087,0,0.017107613,0,170.249,0,0,0,0,0,0,-0.315347909,0.315347909,Small Change (0-5%),No Change
000:02:50.497000,16.1.csv,Audio File 16.mp3,0.603144484,0.181686094,Green,Audio File 16,122.2826087,0,122.2826087,0,0.008617168,0,170.497,0,0,0,0,0,0,0.185231346,0.185231346,Small Change (0-5%),No Change
000:02:50.504000,16.3.csv,Audio File 16.mp3,0.274348422,-0.106372366,Blue,Audio File 16,119.6808511,1.502125469,121.4153562,-0.021276596,0.00412393,-371.6796617,170.504,-2.601757632,2.601757632,-53097.09453,-2.127659574,2.127659574,2.127659574,-0.288058459,0.288058459,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:02:51.631000,16.6.csv,Audio File 16.mp3,0.30057279,0.406189153,Green,Audio File 16,119.6808511,1.502125469,120.5481036,0,0.00827753,0,171.631,0,0,329.7956182,0,0,0,0.512561519,0.512561519,Small Change (0-5%),No Change
000:02:51.747000,16.1.csv,Audio File 16.mp3,0.596638655,0.081930062,Green,Audio File 16,119.6808511,0,119.6808511,0,0.00827753,0,171.747,0,0,0,0,0,0,-0.324259091,0.324259091,Small Change (0-5%),No Change
000:02:52.029000,16.6.csv,Audio File 16.mp3,0.357284637,0.26629993,Green,Audio File 16,119.6808511,0,119.6808511,0,0.004153599,0,172.029,0,0,0,0,0,0,0.184369868,0.184369868,Small Change (0-5%),No Change
000:02:55.217000,16.4.csv,Audio File 16.mp3,0.9,-0.359548387,Blue,Audio File 16,181.4516129,35.66336598,140.271105,0.516129032,0.084748663,19.37602316,175.217,61.77076184,61.77076184,6.077798984,51.61290323,51.61290323,51.61290323,-0.625848317,0.625848317,Large Change (>15%),Increase in Tempo → Decrease in Arousal
000:02:57.511000,16.19.csv,Audio File 16.mp3,0.324675325,0.587662338,Green,Audio File 16,114.7959184,37.15389437,138.6427941,-0.367346939,0.174076288,-29.05653641,177.511,-66.65569454,66.65569454,-21.11271124,-36.73469388,36.73469388,36.73469388,0.947210725,0.947210725,Large Change (>15%),Decrease in Tempo → Increase in Arousal
000:02:57.614000,16.8.csv,Audio File 16.mp3,0.151700152,0.242387242,Green,Audio File 16,114.7959184,38.48368318,137.0144832,0,0.267700656,0,177.614,0,0,282.1022953,0,0,0,-0.345275095,0.345275095,Small Change (0-5%),No Change
000:02:58.861000,16.20.csv,Audio File 16.mp3,0.168831169,0.538961039,Green,Audio File 16,140.625,14.91242723,123.4056122,0.225,0.223232244,20.71297645,178.861,25.82908163,25.82908163,16.61024575,22.5,22.5,22.5,0.296573797,0.296573797,Large Change (>15%),Increase in Tempo → Increase in Arousal
000:02:59.222000,16.4.csv,Audio File 16.mp3,0.816129032,-0.533741935,Blue,Audio File 16,140.625,14.91242723,132.0153061,0,0.171557898,0,179.222,0,0,-57.37666607,0,0,0,-1.072702974,1.072702974,Small Change (0-5%),No Change
000:02:59.842000,16.20.csv,Audio File 16.mp3,0.201298701,0.590909091,Green,Audio File 16,125,9.021097956,135.4166667,-0.111111111,0.100139309,-25.2016129,179.842,-15.625,15.625,-40.64776275,-11.11111111,11.11111111,11.11111111,1.124651026,1.124651026,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:03:00.369000,16.4.csv,Audio File 16.mp3,0.725806452,-0.543419355,Blue,Audio File 16,125,9.021097956,130.2083333,0,0.082953069,0,180.369,0,0,47.82089735,0,0,0,-1.134328446,1.134328446,Small Change (0-5%),No Change
000:03:00.475000,16.20.csv,Audio File 16.mp3,0.227272727,0.357142857,Green,Audio File 16,125,0,125,0,0.04529979,0,180.475,0,0,0,0,0,0,0.900562212,0.900562212,Small Change (0-5%),No Change
000:03:02.139000,16.3.csv,Audio File 16.mp3,0.295726222,0.224983521,Green,Audio File 16,122.2826087,1.568886601,124.0942029,-0.02173913,0.027308246,-1.633047659,182.139,-2.717391304,2.717391304,-0.981398833,-2.173913043,2.173913043,2.173913043,-0.132159336,0.132159336,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:03:02.530000,16.8.csv,Audio File 16.mp3,0.159100159,-0.007363007,Blue,Audio File 16,127.8409091,2.779378925,125.0411726,0.045454545,0.011623472,14.21560203,182.53,5.558300395,5.558300395,40.53363093,4.545454545,4.545454545,4.545454545,-0.232346529,0.232346529,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:03:03.263000,16.8.csv,Audio File 16.mp3,0.131350131,-0.1997632,Blue,Audio File 16,127.8409091,3.209086229,125.9881423,0,0.020113917,0,183.263,0,0,-19.39372719,0,0,0,-0.192400192,0.192400192,Small Change (0-5%),No Change
000:03:06.933000,16.4.csv,Audio File 16.mp3,0.519354839,-0.536967742,Blue,Audio File 16,130.8139535,1.716487983,128.8319239,0.023255814,0.020340838,0.810093841,186.933,2.973044397,2.973044397,0.220734017,2.325581395,2.325581395,2.325581395,-0.337204542,0.337204542,Small Change (0-5%),Increase in Tempo → Decrease in Arousal
000:03:09.104000,16.7.csv,Audio File 16.mp3,0.268783984,0.2601447,Green,Audio File 16,122.2826087,4.330464568,126.9791571,-0.065217391,0.024299515,-3.929684382,189.104,-8.531344793,8.531344793,-2.183223502,-6.52173913,6.52173913,6.52173913,0.797112442,0.797112442,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal
000:03:14.500000,16.6.csv,Audio File 16.mp3,0.421558063,-0.02293049,Blue,Audio File 16,130.8139535,4.925574213,127.9701719,0.069767442,0.028639076,1.581049813,194.5,8.531344793,8.531344793,1.021262823,6.976744186,6.976744186,6.976744186,-0.28307519,0.28307519,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal
000:03:15.758000,16.17.csv,Audio File 16.mp3,0.331168831,0.227272727,Green,Audio File 16,130.8139535,4.925574213,127.9701719,0,0.037027926,0,195.758,0,0,-1.256796354,0,0,0,0.250203217,0.250203217,Small Change (0-5%),No Change
000:03:15.897000,16.17.csv,Audio File 16.mp3,0.331168831,0.227272727,Green,Audio File 16,130.8139535,0,130.8139535,0,0.025660012,0,195.897,0,0,0,0,0,0,0,0,Small Change (0-5%),No Change
000:03:16.043000,16.4.csv,Audio File 16.mp3,0.716129032,-0.32083871,Blue,Audio File 16,130.8139535,0,130.8139535,0,0.012830006,0,196.043,0,0,0,0,0,0,-0.548111437,0.548111437,Small Change (0-5%),No Change
000:03:16.324000,16.3.csv,Audio File 16.mp3,0.40974115,0.328309551,Green,Audio File 16,130.8139535,0,130.8139535,0,0,0,196.324,0,0,0,0,0,0,0.64914826,0.64914826,Small Change (0-5%),No Change
000:03:16.653000,16.4.csv,Audio File 16.mp3,0.783870968,-0.191806452,Blue,Audio File 16,127.8409091,1.716487983,129.8229387,-0.022727273,0.004407254,-9.036609111,196.653,-2.973044397,2.973044397,-27.46689699,-2.272727273,2.272727273,2.272727273,-0.520116002,0.520116002,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal
000:03:16.804000,16.12.csv,Audio File 16.mp3,0.293761519,0.441601303,Green,Audio File 16,127.8409091,1.716487983,128.8319239,0,0.00884841,0,196.804,0,0,59.84509345,0,0,0,0.633407755,0.633407755,Small Change (0-5%),No Change
000:03:16.892000,16.19.csv,Audio File 16.mp3,0.308441558,0.516233766,Green,Audio File 16,127.8409091,0,127.8409091,0,0.00884841,0,196.892,0,0,0,0,0,0,0.074632463,0.074632463,Small Change (0-5%),No Change
000:03:17.132000,16.2.csv,Audio File 16.mp3,0.493763662,0.012987013,Green,Audio File 16,127.8409091,0,127.8409091,0,0.004441156,0,197.132,0,0,0,0,0,0,-0.503246753,0.503246753,Small Change (0-5%),No Change
000:03:17.383000,16.4.csv,Audio File 16.mp3,0.877419355,0.072709677,Green,Audio File 16,127.8409091,0,127.8409091,0,0,0,197.383,0,0,0,0,0,0,0.059722664,0.059722664,Small Change (0-5%),No Change
000:03:17.471000,16.17.csv,Audio File 16.mp3,0.298701299,0.350649351,Green,Audio File 16,127.8409091,0,127.8409091,0,0,0,197.471,0,0,0,0,0,0,0.277939673,0.277939673,Small Change (0-5%),No Change
000:03:17.519000,16.3.csv,Audio File 16.mp3,0.432900433,0.463702279,Green,Audio File 16,130.8139535,1.716487983,128.8319239,0.023255814,0.004441156,61.93842495,197.519,2.973044397,2.973044397,1290.383853,2.325581395,2.325581395,2.325581395,0.113052928,0.113052928,Small Change (0-5%),Increase in Tempo → Increase in Arousal
